MC                                                          #NAME                                                                                      #DW                                                          #P2_BY   #P2_BYLJ #P2_QN   #P2_QNLJ #CODE   #XT_DZDM#
    河北省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#130000#
    山西省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#140000#
    内蒙古自治区                                            #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#150000#
    辽宁省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#210000#
    吉林省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#220000#
    黑龙江省                                                #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#230000#
    上海市                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#310000#
    江苏省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#320000#
    浙江省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#330000#
    安徽省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#340000#
    福建省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#350000#
    江西省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#360000#
    山东省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#370000#
    河南省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#410000#
    湖北省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#420000#
    湖南省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#430000#
    广东省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#440000#
    广西壮族自治区                                          #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#450000#
    四川省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#510000#
    贵州省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#520000#
    云南省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#530000#
    陕西省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#610000#
    甘肃省                                                  #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#620000#
    宁夏回族自治区                                          #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#640000#
    新疆维吾尔自治区                                        #    其中：乳粉                                                                            #吨                                                          #null#null#null#null#1440070#650000#
总计                                                        #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#000000#
北京市                                                      #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#110000#
    天津市                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#120000#
    河北省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#130000#
    山西省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#140000#
    内蒙古自治区                                            #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#150000#
    辽宁省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#210000#
    吉林省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#220000#
    黑龙江省                                                #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#230000#
    上海市                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#310000#
    江苏省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#320000#
    浙江省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#330000#
    安徽省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#340000#
    福建省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#350000#
    江西省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#360000#
    山东省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#370000#
    河南省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#410000#
    湖北省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#420000#
    湖南省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#430000#
    广东省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#440000#
    广西壮族自治区                                          #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#450000#
    海南省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#460000#
    重庆市                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#500000#
    四川省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#510000#
    贵州省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#520000#
    云南省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#530000#
    陕西省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#610000#
    甘肃省                                                  #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#620000#
    宁夏回族自治区                                          #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#640000#
    新疆维吾尔自治区                                        #罐头                                                                                      #吨                                                          #null#null#null#null#1450010#650000#
总计                                                        #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#000000#
北京市                                                      #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#110000#
    天津市                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#120000#
    河北省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#130000#
    内蒙古自治区                                            #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#150000#
    辽宁省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#210000#
    吉林省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#220000#
    黑龙江省                                                #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#230000#
    上海市                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#310000#
    江苏省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#320000#
    浙江省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#330000#
    安徽省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#340000#
    福建省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#350000#
    江西省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#360000#
    山东省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#370000#
    河南省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#410000#
    湖北省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#420000#
    湖南省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#430000#
    广东省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#440000#
    广西壮族自治区                                          #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#450000#
    重庆市                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#500000#
    四川省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#510000#
    贵州省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#520000#
    云南省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#530000#
    陕西省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#610000#
    甘肃省                                                  #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#620000#
    新疆维吾尔自治区                                        #酱油                                                                                      #吨                                                          #null#null#null#null#1462010#650000#
总计                                                        #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#000000#
北京市                                                      #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#110000#
    天津市                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#120000#
    河北省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#130000#
    内蒙古自治区                                            #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#150000#
    辽宁省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#210000#
    吉林省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#220000#
    黑龙江省                                                #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#230000#
    上海市                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#310000#
    江苏省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#320000#
    浙江省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#330000#
    安徽省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#340000#
    福建省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#350000#
    江西省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#360000#
    山东省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#370000#
    河南省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#410000#
    湖北省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#420000#
    湖南省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#430000#
    广东省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#440000#
    广西壮族自治区                                          #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#450000#
    重庆市                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#500000#
    四川省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#510000#
    贵州省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#520000#
    云南省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#530000#
    陕西省                                                  #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#610000#
    新疆维吾尔自治区                                        #冷冻饮品                                                                                  #吨                                                          #null#null#null#null#1493010#650000#
总计                                                        #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#000000#
北京市                                                      #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#110000#
    天津市                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#120000#
    河北省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#130000#
    山西省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#140000#
    内蒙古自治区                                            #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#150000#
    辽宁省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#210000#
    吉林省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#220000#
    黑龙江省                                                #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#230000#
    上海市                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#310000#
    江苏省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#320000#
    浙江省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#330000#
    安徽省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#340000#
    福建省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#350000#
    江西省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#360000#
    山东省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#370000#
    河南省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#410000#
    湖北省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#420000#
    湖南省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#430000#
    广东省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#440000#
    广西壮族自治区                                          #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#450000#
    重庆市                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#500000#
    四川省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#510000#
    贵州省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#520000#
    云南省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#530000#
    陕西省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#610000#
    甘肃省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#620000#
    青海省                                                  #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#630000#
    宁夏回族自治区                                          #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#640000#
    新疆维吾尔自治区                                        #食品添加剂                                                                                #吨                                                          #null#null#null#null#1495010#650000#
总计                                                        #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#000000#
    河北省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#130000#
    山西省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#140000#
    内蒙古自治区                                            #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#150000#
    辽宁省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#210000#
    吉林省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#220000#
    黑龙江省                                                #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#230000#
    江苏省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#320000#
    安徽省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#340000#
    山东省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#370000#
    河南省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#410000#
    湖北省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#420000#
    湖南省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#430000#
    广东省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#440000#
    广西壮族自治区                                          #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#450000#
    重庆市                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#500000#
    四川省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#510000#
    云南省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#530000#
    甘肃省                                                  #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#620000#
    新疆维吾尔自治区                                        #发酵酒精（折96度，商品量）                                                                #千升                                                        #null#null#null#null#1510010#650000#
总计                                                        #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#000000#
北京市                                                      #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#110000#
    天津市                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#120000#
    河北省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#130000#
    山西省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#140000#
    内蒙古自治区                                            #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#150000#
    辽宁省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#210000#
    吉林省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#220000#
    黑龙江省                                                #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#230000#
    上海市                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#310000#
    江苏省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#320000#
    浙江省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#330000#
    安徽省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#340000#
    福建省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#350000#
    江西省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#360000#
    山东省                                                  #饮料酒                                                                                    #千升                                                        #null#null#null#null#1510020#370000#
